,num_sulphur,num_polar_non_positive_non_negative,num_polar,num_positive,num_negative,num_hydrophobic,num_aromatic,num_non_aromatic,num_hydroxylic,num_amidic,num_aliphatic,num_essential,weight,hydrophobicity,hydration_energy,num_large_chains,sidechain_volume,polarity,sasa
25,0,4,5,0,1,1,0,6,3,1,1,3,739.7,-5.3999999999999995,-14.749999999999998,1,324.1,55.9,9.521
26,0,4,5,1,0,0,0,6,4,0,1,4,723.7,-8.4,-22.46,1,325.1,54.3,9.599
27,0,1,2,1,0,0,0,2,1,0,0,2,265.29999999999995,-4.6,-6.9799999999999995,1,151.3,19.9,3.783
28,0,6,9,1,2,1,2,14,4,2,5,5,1930.9999999999995,-14.700000000000001,-25.96,4,839.9000000000001,147.39999999999998,25.068
29,0,0,0,0,0,1,0,1,0,0,1,1,131.2,3.8,3.01,1,93.5,4.9,1.931
30,0,0,0,0,0,0,0,1,0,0,1,0,89.1,1.8,2.06,0,27.5,8.1,1.181
31,0,0,0,0,0,0,0,2,0,0,2,0,178.2,3.6,4.12,0,55.0,16.2,2.362
32,0,0,0,0,0,0,0,3,0,0,3,0,267.29999999999995,5.4,6.18,0,82.5,24.299999999999997,3.543
33,0,0,2,1,1,0,0,4,0,0,2,1,471.49999999999994,-3.8,2.3600000000000003,1,217.0,39.8,6.482
34,0,0,5,2,3,0,2,8,0,0,3,2,1400.2,-17.9,-14.610000000000001,4,708.8,95.49999999999999,18.05
35,0,0,5,3,2,0,2,8,0,0,3,3,1399.3,-18.299999999999997,-18.450000000000003,5,746.8,94.5,18.446
36,0,0,0,0,0,0,0,1,0,0,1,0,89.1,1.8,2.06,0,27.5,8.1,1.181
37,0,0,0,0,0,0,0,1,0,0,1,0,89.1,1.8,2.06,0,27.5,8.1,1.181
38,0,0,1,0,1,0,0,1,0,0,0,0,133.1,-3.5,0.82,0,40.0,13.0,1.587
39,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
40,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
41,0,1,1,0,0,0,0,1,0,1,0,0,132.1,-3.5,-4.43,0,58.7,11.6,1.655
42,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
43,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
44,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
45,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
46,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
47,0,0,0,0,0,0,0,1,0,0,1,0,89.1,1.8,2.06,0,27.5,8.1,1.181
48,0,0,1,0,1,0,0,1,0,0,0,0,133.1,-3.5,0.82,0,40.0,13.0,1.587
49,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
50,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
51,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
52,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
53,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
54,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
55,0,0,0,0,0,1,0,1,0,0,1,1,131.2,4.5,3.07,1,93.5,5.2,1.81
56,0,0,0,0,0,1,0,1,0,0,1,1,131.2,3.8,3.01,1,93.5,4.9,1.931
57,0,1,1,0,0,0,0,1,0,1,0,0,132.1,-3.5,-4.43,0,58.7,11.6,1.655
58,0,1,1,0,0,0,0,1,0,1,0,0,132.1,-3.5,-4.43,0,58.7,11.6,1.655
59,0,0,0,0,0,0,0,1,0,0,1,0,115.1,-1.6,-1.33,0,41.9,8.0,1.468
60,0,0,0,0,0,0,0,1,0,0,1,0,115.1,-1.6,-1.33,0,41.9,8.0,1.468
61,0,1,1,0,0,0,0,1,0,1,0,0,146.2,-3.5,-3.94,1,80.7,10.5,1.932
62,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
63,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
64,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
65,0,0,1,0,1,0,0,2,0,0,1,0,222.2,-1.7,2.88,0,67.5,21.1,2.768
66,0,1,3,1,1,0,0,3,0,1,0,0,453.49999999999994,-11.5,-13.030000000000001,2,225.7,34.0,5.4510000000000005
67,0,2,2,0,0,0,1,4,2,0,2,0,541.6,-3.7,-15.75,1,175.9,42.599999999999994,6.726
68,0,3,3,0,0,0,1,6,2,1,3,0,776.9000000000001,-5.4,-17.63,2,284.1,61.199999999999996,9.839
69,0,1,1,0,0,0,0,2,1,0,1,0,180.2,-1.2000000000000002,-4.3100000000000005,0,29.3,18.2,2.1790000000000003
70,0,1,3,2,0,1,0,4,1,0,1,1,584.6999999999999,-5.300000000000001,-22.54,3,332.8,35.4,6.9719999999999995
71,0,2,2,0,0,0,1,2,2,0,0,0,391.4,-2.9000000000000004,-18.71,1,175.9,24.599999999999998,4.964
72,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
73,0,0,0,0,0,1,0,2,0,0,2,1,206.29999999999998,3.4,4.49,1,93.5,13.9,2.8120000000000003
74,0,0,0,0,0,1,0,1,0,0,1,1,131.2,3.8,3.01,1,93.5,4.9,1.931
75,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
76,0,0,0,0,0,0,1,0,0,0,0,1,204.0,-0.9,-3.49,1,145.5,5.4,2.663
77,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
78,0,1,2,1,0,0,0,2,1,0,0,2,265.29999999999995,-4.6,-6.9799999999999995,1,151.3,19.9,3.783
79,0,1,1,0,0,0,0,1,0,1,0,0,146.2,-3.5,-3.94,1,80.7,10.5,1.932
80,0,1,1,0,0,0,0,1,0,1,0,0,146.2,-3.5,-3.94,1,80.7,10.5,1.932
81,0,0,1,1,0,0,0,1,0,0,0,0,174.2,-4.5,-9.91,1,105.0,10.5,1.932
82,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
83,0,2,2,0,0,0,0,2,2,0,0,0,210.2,-1.6,-11.58,0,58.6,18.4,2.596
84,0,2,2,0,0,0,0,3,1,1,1,1,340.4,-4.6000000000000005,-6.639999999999999,1,132.0,28.1,4.338
85,0,1,1,0,0,0,0,1,0,1,0,0,132.1,-3.5,-4.43,0,58.7,11.6,1.655
86,0,1,1,0,0,0,0,1,0,1,0,0,132.1,-3.5,-4.43,0,58.7,11.6,1.655
87,0,0,1,1,0,0,0,1,0,0,0,0,174.2,-4.5,-9.91,1,105.0,10.5,1.932
88,0,1,1,0,0,0,0,1,1,0,0,1,119.1,-0.7,-4.18,0,51.3,8.6,1.525
89,0,0,0,0,0,0,1,0,0,0,0,0,181.2,-1.3,-7.13,1,117.3,6.2,2.368
90,0,0,2,0,2,0,0,4,0,0,2,0,416.4,-7.8,4.6,0,80.0,44.0,4.936
91,0,0,1,1,0,0,0,1,0,0,0,1,146.2,-3.9,-2.8,1,100.0,11.3,2.258
92,0,0,1,1,0,0,0,2,0,0,1,1,261.29999999999995,-5.5,-4.13,1,141.9,19.3,3.726
93,0,1,3,0,2,0,0,6,1,0,3,0,650.6,-10.2,-2.3000000000000003,0,173.20000000000002,60.5,7.977
94,0,0,2,0,2,0,0,4,0,0,2,0,484.4,-9.0,2.23,0,165.9,41.6,6.073
95,0,0,1,0,1,0,0,3,0,0,2,0,337.29999999999995,-5.5,1.19,0,103.9,29.3,4.211
96,0,0,3,3,0,0,0,4,0,0,1,3,513.7,-12.1,-6.919999999999999,3,300.0,42.900000000000006,7.655
97,0,0,3,3,0,0,0,5,0,0,2,3,628.8000000000001,-13.7,-8.25,3,341.9,50.900000000000006,9.123000000000001
98,0,0,1,1,0,0,0,2,0,0,1,1,221.29999999999998,-4.3,-1.3199999999999998,1,100.0,20.3,3.1390000000000002
99,0,0,1,1,0,0,0,1,0,0,0,1,155.2,-3.2,-7.6,1,79.0,10.4,2.025
100,0,1,2,1,0,0,0,2,1,0,0,2,274.29999999999995,-3.9000000000000004,-11.78,1,130.3,19.0,3.55
101,0,1,2,0,1,0,0,5,1,0,3,1,531.5,-6.6,-1.5099999999999998,0,155.2,46.900000000000006,6.617
102,0,0,2,1,1,0,0,2,0,0,0,1,279.29999999999995,-7.4,-1.98,1,140.0,24.3,3.8449999999999998
103,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
104,0,2,2,0,0,2,0,6,1,1,4,2,689.8000000000001,1.2999999999999998,-4.05,2,316.90000000000003,47.6,9.164
105,0,0,2,2,0,0,0,2,0,0,0,2,292.4,-7.8,-5.6,2,200.0,22.6,4.516
106,0,0,0,0,0,0,0,1,0,0,1,0,115.1,-1.6,-1.33,0,41.9,8.0,1.468
107,0,1,3,2,0,0,0,4,0,1,1,1,576.5999999999999,-12.8,-23.27,2,284.6,40.5,7.08
108,0,0,0,0,0,1,0,1,0,0,1,1,131.2,3.8,3.01,1,93.5,4.9,1.931
109,0,0,0,0,0,0,1,0,0,0,0,0,181.2,-1.3,-7.13,1,117.3,6.2,2.368
110,0,0,0,0,0,0,0,2,0,0,0,2,298.4,3.8,2.86,2,188.2,11.4,4.068
111,0,0,0,0,0,0,0,1,0,0,0,1,149.2,1.9,1.43,1,94.1,5.7,2.034
112,0,2,2,0,0,0,0,2,0,2,0,0,264.2,-7.0,-8.86,0,117.4,23.2,3.31
113,0,0,1,1,0,0,0,1,0,0,0,0,174.2,-4.5,-9.91,1,105.0,10.5,1.932
114,0,4,5,0,1,1,0,7,1,3,2,1,868.8999999999999,-8.5,-12.639999999999997,2,388.4,69.2,11.118
115,0,2,6,2,2,7,1,14,2,0,8,11,1943.0999999999995,10.299999999999995,2.660000000000001,10,1110.3999999999999,117.9,26.912
116,0,0,1,0,1,0,0,1,0,0,0,0,147.1,-3.5,1.04,0,62.0,12.3,1.862
117,0,2,8,3,3,2,2,15,2,0,7,6,2148.1,-21.0,-28.05,7,954.3,155.4,27.397999999999996
118,0,0,1,0,1,0,0,2,0,0,1,0,208.2,-3.9,2.3,0,40.0,22.0,2.468
119,0,0,1,0,1,0,1,2,0,0,1,1,412.20000000000005,-4.8,-1.1900000000000004,1,185.5,27.4,5.130999999999999
120,0,0,1,0,1,0,0,1,0,0,0,0,147.1,-3.5,1.04,0,62.0,12.3,1.862
121,0,1,1,0,0,0,0,1,0,1,0,0,132.1,-3.5,-4.43,0,58.7,11.6,1.655
122,2,6,14,4,4,9,2,31,2,4,13,14,4297.999999999998,-3.200000000000002,-27.26,16,2217.7999999999997,276.8,57.126000000000005
123,2,10,19,7,2,10,6,37,4,6,16,15,5571.199999999999,-17.8,-86.58999999999997,20,2818.1,366.20000000000005,73.397
124,0,0,4,2,2,0,0,4,0,0,0,1,600.5999999999999,-15.4,-10.850000000000001,2,307.0,47.099999999999994,7.639
125,0,1,1,0,0,0,0,1,0,1,0,0,146.2,-3.5,-3.94,1,80.7,10.5,1.932
126,0,0,2,1,1,0,0,2,0,0,0,0,321.29999999999995,-8.0,-8.870000000000001,1,167.0,22.8,3.794
127,1,4,8,2,2,6,6,21,1,3,11,10,3684.4999999999986,-7.400000000000001,-35.11000000000001,15,1978.0,213.8,48.297
128,0,0,1,0,1,0,0,1,0,0,0,0,147.1,-3.5,1.04,0,62.0,12.3,1.862
129,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
130,0,2,4,1,1,0,0,4,1,1,0,2,544.5,-11.6,-10.370000000000001,1,272.0,43.8,7.3
131,0,11,11,0,0,9,6,29,11,0,16,19,4487.199999999998,19.9,-53.850000000000016,17,2338.3,251.19999999999993,59.01399999999999
132,2,9,12,2,1,7,3,25,8,1,10,12,3586.5999999999985,3.299999999999998,-52.88,11,1783.1999999999998,217.59999999999997,46.258
133,0,0,0,0,0,0,0,2,0,0,2,0,230.2,-3.2,-2.66,0,83.8,16.0,2.936
134,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
135,0,0,1,1,0,0,0,1,0,0,0,1,146.2,-3.9,-2.8,1,100.0,11.3,2.258
136,0,0,0,0,0,0,0,2,0,0,2,0,190.2,-2.0,0.1499999999999999,0,41.9,17.0,2.349
137,0,1,1,0,0,0,0,1,1,0,0,1,119.1,-0.7,-4.18,0,51.3,8.6,1.525
138,0,0,1,1,0,0,0,1,0,0,0,1,146.2,-3.9,-2.8,1,100.0,11.3,2.258
139,0,0,0,0,0,0,1,2,0,0,2,0,411.4,-4.5,-9.79,1,201.1,22.2,5.304
140,0,1,1,0,0,0,0,2,1,0,1,1,234.2,-2.3,-5.51,0,93.19999999999999,16.6,2.993
141,0,0,2,1,1,0,0,4,0,0,2,0,497.49999999999994,-10.0,-8.94,1,186.9,40.5,5.868
142,0,2,3,1,0,0,0,4,2,0,1,3,473.5,-3.5,-9.1,1,230.10000000000002,36.6,6.489
143,0,0,0,0,0,0,0,1,0,0,1,0,89.1,1.8,2.06,0,27.5,8.1,1.181
144,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
145,0,0,0,0,0,0,0,1,0,0,1,0,115.1,-1.6,-1.33,0,41.9,8.0,1.468
146,0,0,1,0,1,0,1,3,0,0,2,1,487.30000000000007,-5.2,0.2899999999999997,1,185.5,36.4,6.012
147,0,0,4,3,1,1,0,6,0,0,2,4,801.0000000000001,-8.2,-7.249999999999998,4,440.0,59.300000000000004,11.119
148,0,0,1,0,1,0,0,1,0,0,0,0,147.1,-3.5,1.04,0,62.0,12.3,1.862
149,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
150,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
151,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
152,0,0,3,2,1,0,0,4,0,0,1,0,570.5999999999999,-12.9,-17.3,2,272.0,42.3,6.606999999999999
153,0,1,1,0,0,0,0,2,0,1,1,0,261.29999999999995,-5.1,-5.27,1,122.6,18.5,3.4
154,0,1,1,0,0,0,0,1,0,1,0,0,146.2,-3.5,-3.94,1,80.7,10.5,1.932
155,0,0,2,2,0,0,0,3,0,0,1,0,423.5,-9.4,-18.34,2,210.0,30.0,4.744999999999999
156,0,0,3,3,0,0,0,4,0,0,1,0,597.7,-13.9,-28.25,3,315.0,40.5,6.677
157,0,0,3,3,0,0,0,4,0,0,1,0,597.7,-13.9,-28.25,3,315.0,40.5,6.677
158,0,1,1,0,0,0,0,1,1,0,0,1,119.1,-0.7,-4.18,0,51.3,8.6,1.525
159,0,0,1,1,0,0,0,1,0,0,0,1,155.2,-3.2,-7.6,1,79.0,10.4,2.025
160,0,0,0,0,0,1,1,0,0,0,0,1,165.2,2.8,-0.33,1,115.5,5.2,2.228
161,0,0,1,1,0,0,0,2,0,0,1,0,263.29999999999995,-2.7,-7.85,1,132.5,18.6,3.113
162,0,0,1,0,1,0,0,1,0,0,0,0,147.1,-3.5,1.04,0,62.0,12.3,1.862
163,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
164,0,0,1,1,0,0,0,1,0,0,0,1,155.2,-3.2,-7.6,1,79.0,10.4,2.025
165,0,0,1,1,0,0,0,1,0,0,0,0,174.2,-4.5,-9.91,1,105.0,10.5,1.932
166,0,0,0,0,0,0,1,0,0,0,0,0,181.2,-1.3,-7.13,1,117.3,6.2,2.368
167,0,1,1,0,0,0,0,1,0,1,0,0,146.2,-3.5,-3.94,1,80.7,10.5,1.932
168,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
169,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
170,0,2,4,1,1,0,0,4,0,2,0,0,585.5,-15.0,-17.73,1,284.4,46.0,7.104
171,0,2,3,0,1,0,0,3,1,1,0,0,384.29999999999995,-7.8,-9.18,0,150.0,33.099999999999994,4.815
172,0,3,4,0,1,0,0,4,2,1,0,0,489.4,-8.6,-14.969999999999999,0,179.3,42.3,6.113
173,0,2,4,1,1,0,0,4,1,1,0,0,558.5,-12.3,-19.09,1,255.0,43.6,6.747
174,0,2,4,1,1,0,0,4,2,0,0,0,531.5,-9.6,-20.45,1,225.60000000000002,41.2,6.390000000000001
175,0,5,7,1,1,0,0,7,3,2,0,1,914.8000000000001,-17.3,-33.49,1,394.3,73.0,11.225000000000001
176,0,4,5,1,0,0,0,5,3,1,0,1,635.6,-10.3,-30.099999999999998,1,273.6,49.10000000000001,7.708
177,0,4,6,1,1,0,0,6,3,1,0,1,782.7,-13.8,-29.06,1,335.6,61.400000000000006,9.57
178,0,0,0,0,0,1,0,2,0,0,2,1,220.29999999999998,6.3,5.13,1,121.0,13.3,2.991
179,0,0,1,1,0,0,0,1,0,0,0,0,174.2,-4.5,-9.91,1,105.0,10.5,1.932
180,0,0,1,0,1,0,0,1,0,0,0,0,133.1,-3.5,0.82,0,40.0,13.0,1.587
181,0,0,3,1,2,0,0,3,0,0,0,0,454.4,-11.5,-8.05,1,207.0,35.8,5.381
182,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
183,0,1,1,0,0,0,0,2,1,0,1,0,194.2,1.0,-3.73,0,56.8,17.299999999999997,2.479
184,0,0,2,2,0,0,0,3,0,0,1,2,416.49999999999994,-8.7,-11.73,2,220.9,29.700000000000003,5.7509999999999994
185,0,5,8,3,0,5,1,21,4,1,13,9,2651.0999999999995,-1.4000000000000021,-36.93,9,1248.3999999999999,176.7,34.593999999999994
186,2,6,21,13,2,6,2,33,5,1,10,8,4811.199999999998,-56.500000000000014,-151.23,18,2379.9000000000005,317.4,57.89000000000001
187,2,0,0,0,0,3,1,3,0,0,1,1,522.6999999999999,6.199999999999999,-2.88,1,246.6,24.2,6.618
188,2,1,3,1,1,2,0,5,0,1,0,1,662.8000000000001,-5.199999999999999,-12.429999999999998,1,266.9,46.0,8.189
189,0,0,2,1,1,1,0,3,0,0,1,1,438.5,-3.5,-6.02,2,238.5,28.7,5.329
190,0,0,0,0,0,1,0,1,0,0,1,1,131.2,3.8,3.01,1,93.5,4.9,1.931
191,0,6,10,3,1,5,0,17,3,3,7,9,2131.2999999999997,-8.100000000000001,-24.22,8,1098.5,151.70000000000002,28.226000000000003
192,0,0,2,2,0,1,0,3,0,0,1,2,451.59999999999997,-4.6,-9.7,3,298.5,26.700000000000003,6.121
193,0,0,0,0,0,0,1,0,0,0,0,0,181.2,-1.3,-7.13,1,117.3,6.2,2.368
194,0,0,1,1,0,0,0,1,0,0,0,1,146.2,-3.9,-2.8,1,100.0,11.3,2.258
195,0,0,2,1,1,0,0,2,0,0,0,1,279.29999999999995,-7.4,-1.98,1,140.0,24.3,3.8449999999999998
196,0,2,2,0,0,0,0,2,1,1,0,1,265.29999999999995,-4.2,-8.12,1,132.0,19.1,3.457
197,0,0,1,0,1,1,0,3,0,0,2,1,339.29999999999995,0.30000000000000027,5.3100000000000005,1,133.5,27.200000000000003,4.388
198,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
199,0,1,1,0,0,1,0,3,0,1,2,1,324.29999999999995,0.30000000000000027,-0.1599999999999997,1,130.2,26.5,4.181
200,0,0,1,1,0,0,0,1,0,0,0,0,174.2,-4.5,-9.91,1,105.0,10.5,1.932
201,0,0,0,0,0,1,0,1,0,0,1,1,131.2,4.5,3.07,1,93.5,5.2,1.81
202,0,1,2,1,0,0,0,3,1,0,1,2,340.4,-5.0,-5.5,1,151.3,28.9,4.664
203,0,0,0,0,0,1,0,1,0,0,1,1,117.1,4.2,2.79,1,71.5,5.9,1.645
204,0,1,1,0,0,1,0,2,0,1,1,1,277.4,0.2999999999999998,-0.9300000000000002,2,174.2,15.4,3.863
205,0,0,2,1,1,0,0,2,0,0,0,1,288.29999999999995,-6.7,-6.779999999999999,1,119.0,23.4,3.612
206,0,2,3,0,1,0,0,3,1,1,0,0,384.4,-7.8,-8.91,1,150.0,32.7,4.817
207,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
208,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
209,0,0,1,1,0,0,0,1,0,0,0,1,155.2,-3.2,-7.6,1,79.0,10.4,2.025
210,0,0,0,0,0,1,0,1,0,0,1,1,131.2,3.8,3.01,1,93.5,4.9,1.931
211,0,0,0,0,0,0,0,1,0,0,1,0,115.1,-1.6,-1.33,0,41.9,8.0,1.468
212,0,0,1,1,0,0,0,1,0,0,0,0,174.2,-4.5,-9.91,1,105.0,10.5,1.932
213,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
214,0,1,1,0,0,0,0,1,1,0,0,0,105.1,-0.8,-5.79,0,29.3,9.2,1.298
215,0,0,0,0,0,0,1,0,0,0,0,0,181.2,-1.3,-7.13,1,117.3,6.2,2.368
216,0,6,14,5,3,2,1,15,5,1,1,9,2135.2,-29.599999999999998,-43.599999999999994,7,1079.2,160.7,28.839999999999996
217,0,4,7,2,1,6,1,15,2,2,8,8,1960.0999999999997,3.5999999999999996,-11.640000000000002,8,987.5,134.60000000000002,25.878
218,0,1,4,3,0,0,0,4,0,1,0,2,598.6999999999999,-15.8,-19.939999999999998,3,363.7,44.7,8.103
219,0,0,0,0,0,1,0,1,0,0,1,1,131.2,3.8,3.01,1,93.5,4.9,1.931
220,0,0,0,0,0,1,0,1,0,0,1,1,131.2,3.8,3.01,1,93.5,4.9,1.931
221,0,0,0,0,0,0,0,1,0,0,1,0,75.1,-0.4,1.48,0,0.0,9.0,0.881
222,0,0,3,3,0,0,0,4,0,0,1,2,541.7,-12.700000000000001,-14.030000000000001,3,305.0,42.1,7.329
223,0,1,4,3,0,0,0,5,1,0,1,2,646.8,-13.5,-19.82,3,334.3,51.3,8.626999999999999
224,0,1,3,2,0,0,0,4,1,0,1,1,500.59999999999997,-9.6,-17.02,2,234.3,40.0,6.369000000000001
225,0,0,2,2,0,0,0,2,0,0,0,2,292.4,-7.8,-5.6,2,200.0,22.6,4.516
226,0,3,4,1,0,0,0,4,0,3,0,1,542.5,-14.4,-16.09,1,276.1,46.099999999999994,7.223
227,0,2,2,0,0,0,0,2,0,2,0,0,264.2,-7.0,-8.86,0,117.4,23.2,3.31
228,0,1,1,0,0,0,0,1,0,1,0,0,132.1,-3.5,-4.43,0,58.7,11.6,1.655
229,0,0,1,1,0,0,0,1,0,0,0,0,174.2,-4.5,-9.91,1,105.0,10.5,1.932
230,0,1,2,1,0,1,0,3,1,0,1,2,382.5,-0.8999999999999999,-5.58,2,222.8,25.4,5.487
231,0,1,2,1,0,0,0,2,1,0,0,1,260.29999999999995,-4.0,-13.39,1,108.3,19.6,3.323
232,0,0,0,0,0,1,0,1,0,0,1,1,131.2,4.5,3.07,1,93.5,5.2,1.81
233,0,0,1,1,0,0,0,2,0,0,1,1,221.29999999999998,-4.3,-1.3199999999999998,1,100.0,20.3,3.1390000000000002
234,0,0,1,1,0,0,0,1,0,0,0,1,146.2,-3.9,-2.8,1,100.0,11.3,2.258
235,0,0,1,1,0,0,0,1,0,0,0,1,146.2,-3.9,-2.8,1,100.0,11.3,2.258
236,0,1,1,0,0,1,0,2,0,1,1,1,263.29999999999995,0.2999999999999998,-1.42,1,152.2,16.5,3.5860000000000003
237,0,0,0,0,0,1,0,2,0,0,2,1,246.29999999999998,2.1999999999999997,1.6799999999999997,1,135.4,12.9,3.399
238,0,3,7,3,1,2,0,15,2,1,5,9,1973.3000000000002,-6.199999999999999,-14.620000000000001,8,1067.0000000000002,126.80000000000001,26.266999999999996
